transaction_id,customer_id,card_number,timestamp,vendor_category,vendor_type,vendor,amount,currency,country,city,city_size,card_type,is_card_present,device,channel,device_fingerprint,ip_address,is_outside_home_country,is_high_risk_vendor,is_weekend,last_hour_activity,is_fraud
TX_3f831aed,CUST_62782,6039755433449650,2024-10-05 07:15:21.240039,Grocery,online,FreshDirect,606.88,SGD,Singapore,Unknown City,medium,Platinum Credit,False,Edge,web,d3d0a8582e131c9065047a15c280082f,153.67.121.140,False,False,True,"{'num_transactions': 445, 'total_amount': 7137602.201810319, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 987497.336744115}",False
TX_059f7081,CUST_42457,6059322793435764,2024-10-24 06:50:03.266542,Restaurant,premium,Nobu,7726.93,MXN,Mexico,Unknown City,medium,Basic Credit,False,Edge,web,33b7dd8c68cd23b3f405356a90064b5f,71.112.202.47,False,False,False,"{'num_transactions': 92, 'total_amount': 3740616.8475144794, 'unique_merchants': 56, 'unique_countries': 11, 'max_single_amount': 950085.4068795883}",False
TX_d6eef53f,CUST_73542,378973863567212,2024-10-22 08:11:05.940618,Entertainment,gaming,Epic Games,145304.26,NGN,Nigeria,Unknown City,medium,Gold Credit,False,iOS App,mobile,332946e01e8ec88fcfae1a46a9859cc2,12.188.31.222,False,True,False,"{'num_transactions': 114, 'total_amount': 16860238.947001867, 'unique_merchants': 63, 'unique_countries': 11, 'max_single_amount': 1662460.044450569}",False
TX_dd1af408,CUST_76269,6670203309424410,2024-10-16 19:33:14.187032,Restaurant,premium,Morton's,1419.28,AUD,Australia,Unknown City,medium,Platinum Credit,False,Chrome,web,a2b78d7b5f8c4555c7e51d8d6488f40d,169.52.94.131,False,False,False,"{'num_transactions': 727, 'total_amount': 23647934.613185722, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 2430430.4540651753}",False
TX_b26e96e1,CUST_41758,370307167684118,2024-10-27 13:43:04.798474,Retail,physical,Home Depot,336.89,EUR,France,Unknown City,medium,Basic Debit,False,Chrome,web,3b52171fee353f4058c5e15aa9f976a3,115.130.84.166,False,False,True,"{'num_transactions': 41, 'total_amount': 242266.84430869305, 'unique_merchants': 32, 'unique_countries': 9, 'max_single_amount': 101971.96430067581}",False
TX_4060529a,CUST_75607,6100459863286864,2024-10-13 22:15:04.463621,Entertainment,streaming,Disney+,311.75,BRL,Brazil,Unknown City,medium,Premium Debit,False,iOS App,mobile,41067a5e55b0062c641614dbfb97e12f,235.206.209.106,False,True,True,"{'num_transactions': 343, 'total_amount': 8423131.64864914, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 951995.4157656344}",False
TX_473169bf,CUST_12884,5744873328865381,2024-10-13 09:55:35.083760,Healthcare,pharmacy,CVS Pharmacy,2767.27,BRL,Brazil,Unknown City,medium,Gold Credit,False,Firefox,web,2535f220284c956ecaccc099a7a5cb1f,170.3.79.68,False,False,True,"{'num_transactions': 443, 'total_amount': 13811373.703585807, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 2560232.94514372}",False
TX_2cfa9430,CUST_78285,6234486010679757,2024-10-23 21:24:02.393806,Education,online,Udemy,30738.09,RUB,Russia,Unknown City,medium,Premium Debit,False,iOS App,mobile,6d2874c239fa170628f9f7d47746233f,169.130.60.111,False,False,False,"{'num_transactions': 45, 'total_amount': 1686502.90455917, 'unique_merchants': 30, 'unique_countries': 9, 'max_single_amount': 503470.2318860553}",False
TX_9dbec4a7,CUST_98776,373914722998094,2024-10-13 15:01:57.997779,Healthcare,medical,Local Hospital,2301.04,BRL,Brazil,Unknown City,medium,Basic Credit,False,iOS App,mobile,134bfebe0c640275ade302204337c122,132.207.196.225,False,False,True,"{'num_transactions': 165, 'total_amount': 2492636.9128664024, 'unique_merchants': 71, 'unique_countries': 10, 'max_single_amount': 985546.4873387935}",False
TX_d412e399,CUST_15066,6492129178815246,2024-10-10 16:21:18.968275,Travel,booking,Booking.com,1464.71,CAD,Canada,Unknown City,medium,Basic Credit,False,Chrome,web,51edbcf8b2e48b2335ad2eae4efdf367,164.169.143.126,False,True,False,"{'num_transactions': 853, 'total_amount': 19069724.051019322, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3441614.1550946254}",False
TX_2ff8803d,CUST_11713,5165954058618008,2024-10-08 08:32:24.392525,Education,online,MasterClass,2423.58,SGD,Singapore,Unknown City,medium,Platinum Credit,False,Firefox,web,14659e43b27795da2eca3a31fe898d1e,151.208.44.196,False,False,False,"{'num_transactions': 437, 'total_amount': 15391764.224842204, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 2142408.7221219214}",False
TX_a9ea5984,CUST_74894,6929760663154890,2024-10-15 18:55:30.042093,Entertainment,streaming,Amazon Prime,198.54,AUD,Australia,Unknown City,medium,Premium Debit,False,Edge,web,40b9d3e762ebb9ccedcfdbdffd0b443a,164.251.44.26,False,True,False,"{'num_transactions': 381, 'total_amount': 18496125.95193635, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 2699558.5692184414}",False
TX_cae23855,CUST_23250,4620989008207462,2024-10-21 12:33:37.611077,Retail,physical,Costco,36499.5,RUB,Russia,Unknown City,medium,Premium Debit,False,Firefox,web,8e58c4a5f4caa33852f7ab15387f359d,124.246.253.194,False,False,False,"{'num_transactions': 320, 'total_amount': 17534945.922886685, 'unique_merchants': 96, 'unique_countries': 11, 'max_single_amount': 1060071.8041698441}",False
TX_7c3191cd,CUST_66489,5013891873212456,2024-10-27 19:44:23.659959,Gas,major,Chevron,434.74,USD,USA,Houston,large,Basic Debit,False,iOS App,mobile,571bf44961765abf925c0dbc16ff575b,163.20.190.108,True,False,True,"{'num_transactions': 58, 'total_amount': 3734977.6674618493, 'unique_merchants': 46, 'unique_countries': 9, 'max_single_amount': 1982701.2581105572}",False
TX_862b988b,CUST_41342,6093788391535452,2024-10-26 22:54:34.677383,Healthcare,pharmacy,CVS Pharmacy,326.74,CAD,Canada,Unknown City,medium,Basic Credit,False,Firefox,web,2a04bdc46f72f7712e8ab7f70d70017e,177.40.151.131,False,False,True,"{'num_transactions': 26, 'total_amount': 94568.97980140684, 'unique_merchants': 24, 'unique_countries': 7, 'max_single_amount': 52653.59406336622}",False
TX_1668d6e0,CUST_41009,5384066250591829,2024-10-02 09:44:28.836353,Retail,online,AliExpress,757.31,EUR,France,Unknown City,medium,Gold Credit,False,Android App,mobile,6452a6e49a603265c530803cf97b78ed,23.189.181.7,True,False,False,"{'num_transactions': 1532, 'total_amount': 32831843.881078463, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1464837.4564057887}",False
TX_66058a27,CUST_51999,6389971833335540,2024-10-03 08:09:16.719629,Healthcare,medical,Urgent Care,437.74,USD,USA,San Jose,medium,Gold Credit,False,iOS App,mobile,2838f9848d23f6064ada29039de8ae8e,4.24.227.201,False,False,False,"{'num_transactions': 858, 'total_amount': 30176514.593111392, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5085076.655163703}",False
TX_f6383af7,CUST_33877,6647476580372447,2024-09-30 07:55:57.313780,Travel,transport,Hertz,239.14,AUD,Australia,Unknown City,medium,Premium Debit,False,Edge,web,5a1e954ea937f76763208ba9e9ca970b,219.132.41.150,False,True,False,"{'num_transactions': 11, 'total_amount': 4753.882241007184, 'unique_merchants': 10, 'unique_countries': 2, 'max_single_amount': 1228.9460609114267}",False
TX_463e2ecb,CUST_62436,4820585443083290,2024-10-08 15:59:59.890101,Healthcare,medical,Urgent Care,298.58,GBP,UK,Unknown City,medium,Basic Debit,False,iOS App,mobile,76abe9833aa9ca08232950b557290990,174.250.118.229,False,False,False,"{'num_transactions': 210, 'total_amount': 4135858.446877487, 'unique_merchants': 88, 'unique_countries': 12, 'max_single_amount': 759785.950713705}",False
TX_148ff4e4,CUST_82423,376646699234064,2024-10-03 05:28:58.219941,Entertainment,streaming,Amazon Prime,66.47,CAD,Canada,Unknown City,medium,Basic Debit,False,Safari,web,d96ca87025f0702a7df255c57ab939ae,46.2.227.65,False,True,False,"{'num_transactions': 879, 'total_amount': 16605801.749639537, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1004799.7449956747}",False
TX_9ddd930d,CUST_91702,6833886396106397,2024-10-11 12:31:51.880933,Grocery,online,FreshDirect,6950.58,RUB,Russia,Unknown City,medium,Basic Credit,False,Firefox,web,d9aac09a6c5cd2fb0888f2c90c08dba6,137.225.156.63,False,False,False,"{'num_transactions': 417, 'total_amount': 15733136.56442489, 'unique_merchants': 96, 'unique_countries': 12, 'max_single_amount': 1462218.4815690021}",False
TX_59bbda41,CUST_57643,5673795527045355,2024-10-21 17:37:38.672373,Retail,physical,Home Depot,128.42,EUR,Germany,Unknown City,medium,Basic Debit,False,Firefox,web,1f50faf95c123bf93161be0af42b0b3c,133.167.11.149,False,False,False,"{'num_transactions': 2, 'total_amount': 73680.19166534487, 'unique_merchants': 2, 'unique_countries': 2, 'max_single_amount': 73524.38619229135}",False
TX_a5a0c7a0,CUST_14582,6286676543017288,2024-10-10 08:16:20.939917,Gas,major,BP,17127.09,MXN,Mexico,Unknown City,medium,Basic Debit,False,Edge,web,e1f994ccb61a2194b09dc4d4faba7c09,241.171.12.174,True,False,False,"{'num_transactions': 377, 'total_amount': 15473493.349023245, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 950165.5531222551}",True
TX_8d8bca88,CUST_24112,372914476001708,2024-10-25 16:04:43.975659,Healthcare,medical,Urgent Care,15235.44,RUB,Russia,Unknown City,medium,Basic Debit,False,Safari,web,30c48940f46adfc5af713da861ee5e57,159.97.41.211,False,False,False,"{'num_transactions': 226, 'total_amount': 9594329.138724737, 'unique_merchants': 85, 'unique_countries': 12, 'max_single_amount': 1925724.293153358}",False
TX_6e814a14,CUST_53748,5660849054200142,2024-10-07 14:12:52.730521,Retail,online,AliExpress,978.31,SGD,Singapore,Unknown City,medium,Gold Credit,False,Android App,mobile,0410e2262e9b6ca9bbd7250b1ef8e52f,254.82.153.212,False,False,False,"{'num_transactions': 947, 'total_amount': 30615683.526368756, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3929625.0827527344}",False
TX_40146e34,CUST_42651,6633973493228985,2024-10-04 08:09:55.327675,Restaurant,fast_food,KFC,1903.61,CAD,Canada,Unknown City,medium,Platinum Credit,False,Edge,web,5c137f834c8342d2a8b2f8e0d64dc7f2,105.129.44.248,False,False,False,"{'num_transactions': 56, 'total_amount': 1312865.379715888, 'unique_merchants': 40, 'unique_countries': 6, 'max_single_amount': 794672.9790256112}",False
TX_18d46e35,CUST_76704,6478339565337955,2024-10-23 02:06:30.838133,Grocery,online,Amazon Fresh,2144.24,SGD,Singapore,Unknown City,medium,Basic Credit,True,Magnetic Stripe,pos,2e55e14639a2401aa8667c79cd032509,79.133.144.153,True,False,False,"{'num_transactions': 96, 'total_amount': 1444041.712809667, 'unique_merchants': 62, 'unique_countries': 10, 'max_single_amount': 557800.2400717643}",True
TX_edb12b6d,CUST_78389,6503515882249044,2024-10-01 21:05:20.034897,Grocery,physical,Trader Joe's,363.86,SGD,Singapore,Unknown City,medium,Basic Debit,False,Safari,web,2401a8c81040f83c3ddf5735b8b52765,140.247.192.198,True,False,False,"{'num_transactions': 57, 'total_amount': 2913827.2830402027, 'unique_merchants': 45, 'unique_countries': 7, 'max_single_amount': 915992.8696844061}",False
TX_5530b10f,CUST_11614,5805219035847575,2024-10-25 13:41:00.687124,Healthcare,pharmacy,Walgreens,1188.01,EUR,Germany,Unknown City,medium,Platinum Credit,False,Android App,mobile,ef6d0d461ae76bcc268408c9780bebe1,174.132.175.25,False,False,False,"{'num_transactions': 80, 'total_amount': 885455.8089962542, 'unique_merchants': 55, 'unique_countries': 10, 'max_single_amount': 239507.4778060687}",False
TX_c93a406c,CUST_37326,4835680114327580,2024-10-28 07:27:29.595821,Restaurant,premium,Morton's,326.99,EUR,Germany,Unknown City,medium,Basic Credit,False,iOS App,mobile,f18496429de12413d06629ae2bb4ae7a,132.6.209.222,True,False,False,"{'num_transactions': 6, 'total_amount': 3511.1284209850855, 'unique_merchants': 6, 'unique_countries': 1, 'max_single_amount': 1175.1850445082634}",False
TX_cffc91b9,CUST_11097,6978097157591976,2024-10-07 16:32:05.070911,Entertainment,gaming,PlayStation Store,6114.86,BRL,Brazil,Unknown City,medium,Platinum Credit,False,Chrome,web,ca2deda86657c49ccf83b6e9d4ebea9a,54.146.238.249,False,True,False,"{'num_transactions': 331, 'total_amount': 11485458.595594233, 'unique_merchants': 90, 'unique_countries': 12, 'max_single_amount': 830883.9980766345}",False
TX_5d4abb19,CUST_54384,378723023330203,2024-10-22 07:25:33.240762,Entertainment,streaming,Hulu,140.55,CAD,Canada,Unknown City,medium,Premium Debit,False,iOS App,mobile,ad8fa7e5ecffd548a596bd0132069734,87.72.107.244,False,True,False,"{'num_transactions': 135, 'total_amount': 4400754.030825386, 'unique_merchants': 73, 'unique_countries': 12, 'max_single_amount': 1618372.839594502}",False
TX_ebc4c251,CUST_72714,5507566623329304,2024-10-22 23:34:37.777291,Education,online,MasterClass,28859.19,RUB,Russia,Unknown City,medium,Premium Debit,False,iOS App,mobile,74d4fc9886616c598621bcb656f80f7f,18.192.253.146,False,False,False,"{'num_transactions': 374, 'total_amount': 15626408.720951771, 'unique_merchants': 98, 'unique_countries': 12, 'max_single_amount': 931324.1198112709}",False
TX_9b4083c2,CUST_92915,371476280326482,2024-10-24 11:57:34.439330,Education,supplies,Chegg,1326.93,BRL,Brazil,Unknown City,medium,Basic Credit,False,Chrome,web,976008cf0136f75759da354367aee20e,59.220.132.190,False,False,False,"{'num_transactions': 207, 'total_amount': 4622358.3318183515, 'unique_merchants': 86, 'unique_countries': 12, 'max_single_amount': 890662.4431501238}",False
TX_ffa9ef40,CUST_74592,6872028383936518,2024-10-10 09:39:59.629338,Entertainment,gaming,Epic Games,80774.72,NGN,Nigeria,Unknown City,medium,Premium Debit,False,Chrome,web,281af504f76ec8967df17510f450d064,115.22.54.3,False,True,False,"{'num_transactions': 240, 'total_amount': 32772013.88485833, 'unique_merchants': 90, 'unique_countries': 12, 'max_single_amount': 3856395.972069666}",False
TX_9df36e67,CUST_83252,6431625177895299,2024-10-14 13:09:02.185687,Gas,local,Highway Gas Stop,430.71,USD,USA,Phoenix,medium,Premium Debit,False,Edge,web,7e4dca6642ac114f117ab6efc483befb,235.44.117.51,False,False,False,"{'num_transactions': 165, 'total_amount': 3450592.658481732, 'unique_merchants': 78, 'unique_countries': 12, 'max_single_amount': 891576.8761237891}",False
TX_eb8f993d,CUST_15928,4898279623337331,2024-10-08 12:44:44.414311,Grocery,online,Instacart,401.35,EUR,France,Unknown City,medium,Gold Credit,False,Edge,web,85f214d5c53326620f3753082d616417,158.102.90.112,False,False,False,"{'num_transactions': 882, 'total_amount': 20837953.829354156, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1254134.7096046524}",False
TX_c2e6399a,CUST_81535,376877959857308,2024-10-16 14:48:05.798619,Restaurant,fast_food,Wendy's,55.54,GBP,UK,Unknown City,medium,Basic Credit,False,Firefox,web,223fbeffb9f41699f2bee0b28bae4660,63.144.65.157,False,False,False,"{'num_transactions': 67, 'total_amount': 363332.7157740145, 'unique_merchants': 43, 'unique_countries': 12, 'max_single_amount': 117319.44718295828}",False
TX_a1f31c2e,CUST_27738,376247212135951,2024-10-03 07:42:14.646942,Travel,booking,Booking.com,113281.73,MXN,Mexico,Unknown City,medium,Basic Credit,True,Chip Reader,pos,a04f92bcd9db9d89d3f1db2e1b9e1e44,7.213.243.134,True,True,False,"{'num_transactions': 159, 'total_amount': 1590786.6361738513, 'unique_merchants': 78, 'unique_countries': 10, 'max_single_amount': 648434.2635126176}",True
TX_91ce06d4,CUST_33129,4119526817592797,2024-10-27 18:06:12.164313,Healthcare,pharmacy,DuaneReade,3322.15,SGD,Singapore,Unknown City,medium,Premium Debit,True,Magnetic Stripe,pos,0587818fcb14bf077fe1eb6d528b8169,72.60.198.158,True,False,True,"{'num_transactions': 1, 'total_amount': 3715.720338541217, 'unique_merchants': 1, 'unique_countries': 1, 'max_single_amount': 3322.147511197308}",True
TX_29ca747a,CUST_89925,378040902907260,2024-10-02 15:49:30.708658,Restaurant,fast_food,Taco Bell,7730.16,JPY,Japan,Unknown City,medium,Basic Debit,False,Edge,web,b4f364b197600c9b1bcd23c0b7c0d39e,95.172.35.230,True,False,False,"{'num_transactions': 350, 'total_amount': 9065943.851407083, 'unique_merchants': 97, 'unique_countries': 11, 'max_single_amount': 1288961.066884894}",False
TX_efb52ac6,CUST_21275,5727859779767706,2024-10-19 02:11:27.412844,Travel,booking,Hotels.com,4935.99,GBP,UK,Unknown City,medium,Basic Credit,True,Magnetic Stripe,pos,ec2e238cc6dfce39fc2e609ebb0e1451,212.235.92.24,True,True,True,"{'num_transactions': 447, 'total_amount': 11089213.869756311, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 990718.1313640104}",True
TX_73a9b9c6,CUST_73596,5302129101677343,2024-10-25 02:03:23.581034,Education,online,Skillshare,39989.43,MXN,Mexico,Unknown City,medium,Premium Debit,True,Chip Reader,pos,d279d41fc161610bec79e9c16d1c0177,86.244.135.181,True,False,False,"{'num_transactions': 199, 'total_amount': 5020132.534683362, 'unique_merchants': 85, 'unique_countries': 12, 'max_single_amount': 1677122.390801958}",True
TX_77804a88,CUST_60881,4077491003448934,2024-10-17 10:38:32.311724,Restaurant,premium,Morton's,1011.72,SGD,Singapore,Unknown City,medium,Platinum Credit,False,Android App,mobile,39d731d5814b0ce5405d6659c3e8216f,58.17.200.244,False,False,False,"{'num_transactions': 200, 'total_amount': 11524316.097239716, 'unique_merchants': 88, 'unique_countries': 12, 'max_single_amount': 3419844.28627481}",False
TX_6d99a1fd,CUST_74274,373025748367618,2024-10-25 17:55:05.424181,Entertainment,events,Ticketmaster,411.12,EUR,France,Unknown City,medium,Premium Debit,False,Edge,web,bbac875143280a0e1ade46e45f4089fc,195.53.50.107,False,True,False,"{'num_transactions': 249, 'total_amount': 5068537.077643255, 'unique_merchants': 86, 'unique_countries': 12, 'max_single_amount': 792029.0803646187}",False
TX_d652901a,CUST_37092,6525787069196355,2024-10-07 10:06:48.045684,Restaurant,fast_food,Taco Bell,2593.51,BRL,Brazil,Unknown City,medium,Platinum Credit,False,Chrome,web,ac00f7227b9e60ad7194ccbb4ada1a5e,58.17.124.120,True,False,False,"{'num_transactions': 414, 'total_amount': 10754301.945086842, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 2407560.3764464348}",False
TX_332a740e,CUST_15588,4476930500733899,2024-10-25 18:29:56.159860,Restaurant,casual,Olive Garden,263.58,AUD,Australia,Unknown City,medium,Premium Debit,False,Firefox,web,1b46d1c6fceef149e3d2b617c39c9a0c,153.238.75.232,False,False,False,"{'num_transactions': 29, 'total_amount': 274595.8052072932, 'unique_merchants': 27, 'unique_countries': 5, 'max_single_amount': 175832.7827131283}",False
TX_b535a9ea,CUST_17829,4024492887301540,2024-10-16 09:45:06.785965,Retail,online,Etsy,1190119.35,NGN,Nigeria,Unknown City,medium,Premium Debit,True,Magnetic Stripe,pos,3bb586321c54a0fe2080eace7c1f55a2,28.142.175.175,True,False,False,"{'num_transactions': 383, 'total_amount': 17679425.54001931, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 2885069.2424621526}",True
TX_1420b42d,CUST_82824,5071586873027644,2024-10-28 09:16:39.945300,Grocery,online,Walmart Grocery,1745.29,BRL,Brazil,Unknown City,medium,Basic Debit,False,Chrome,web,68a0b9440e1a783ff1b4d31daba15762,79.237.213.142,False,False,False,"{'num_transactions': 5, 'total_amount': 16035.245692131324, 'unique_merchants': 5, 'unique_countries': 1, 'max_single_amount': 7090.267554121216}",False
TX_1d3d553d,CUST_60757,5289404682156281,2024-10-27 23:07:13.382680,Entertainment,events,StubHub,693.92,EUR,Germany,Unknown City,medium,Platinum Credit,False,Firefox,web,814f14df5ab313075677c0707fa64453,77.177.136.128,False,True,True,"{'num_transactions': 89, 'total_amount': 4565415.482590552, 'unique_merchants': 54, 'unique_countries': 12, 'max_single_amount': 1292836.1702083808}",False
TX_4ea8c253,CUST_78237,4084452915932531,2024-10-04 10:36:10.871155,Retail,online,AliExpress,596.01,SGD,Singapore,Unknown City,medium,Basic Debit,False,iOS App,mobile,bd68cebca0fd6f6cea798144aaa6c3d2,57.241.138.97,False,False,False,"{'num_transactions': 732, 'total_amount': 16228073.745430855, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1393884.778607052}",False
TX_22f9d8f0,CUST_16988,6451737854402466,2024-10-22 21:41:37.002454,Retail,online,Wayfair,8507.81,BRL,Brazil,Unknown City,medium,Basic Credit,False,Edge,web,8c6b453694dab3951a6c58670ca7a555,111.168.232.216,True,False,False,"{'num_transactions': 251, 'total_amount': 23782682.263739433, 'unique_merchants': 89, 'unique_countries': 11, 'max_single_amount': 820313.6050704613}",True
TX_03cbd89b,CUST_53580,5591249509963820,2024-10-12 00:52:48.670476,Entertainment,events,Regal Cinemas,273.47,GBP,UK,Unknown City,medium,Premium Debit,False,Android App,mobile,0dbd9a24b016b38288ce590570f5bb62,3.155.116.35,False,True,True,"{'num_transactions': 531, 'total_amount': 13169546.389672235, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 1587093.518713694}",False
TX_edeaf3c2,CUST_28959,5490094387688376,2024-10-13 10:22:19.162409,Gas,major,Texaco,14287.53,MXN,Mexico,Unknown City,medium,Premium Debit,False,iOS App,mobile,bd16173dc5f846408d2afcea89eec31d,96.178.19.9,True,False,True,"{'num_transactions': 406, 'total_amount': 22214925.452740427, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 1269143.4425958828}",True
TX_25006bdc,CUST_54269,6944590288842913,2024-10-11 12:02:28.878742,Entertainment,events,Regal Cinemas,213.56,EUR,France,Unknown City,medium,Basic Debit,False,Android App,mobile,f79a18286c1f9c02ec25d482d9a5784b,64.116.196.24,False,True,False,"{'num_transactions': 791, 'total_amount': 21241853.948113807, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2629622.797617621}",False
TX_b2d63b01,CUST_23836,374966259719474,2024-10-06 11:03:32.648815,Grocery,online,FreshDirect,89.02,MXN,Mexico,Unknown City,medium,Basic Debit,False,iOS App,mobile,d1bed95ae07c1d5fdd424540b135eb03,185.222.109.15,True,False,True,"{'num_transactions': 319, 'total_amount': 15306473.77634178, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 1873945.1005824604}",True
TX_978d5edf,CUST_75478,4907601500727624,2024-10-13 17:10:37.794795,Healthcare,medical,Lab Corp,3275.94,MXN,Mexico,Unknown City,medium,Premium Debit,False,Android App,mobile,b3339d243950479362cf6511340ae69a,216.58.185.92,False,False,True,"{'num_transactions': 161, 'total_amount': 3536881.8237402365, 'unique_merchants': 82, 'unique_countries': 12, 'max_single_amount': 801161.6246760078}",False
TX_65952d30,CUST_76245,372973733171175,2024-10-07 23:32:52.535166,Entertainment,events,StubHub,464785.49,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,Android App,mobile,1d89901c2e2789dd36d00cdc1c36b438,240.189.41.121,True,True,False,"{'num_transactions': 800, 'total_amount': 25801146.484278962, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2602389.5203600912}",False
TX_a61a0a72,CUST_86455,5272298257630350,2024-10-22 12:16:41.526042,Grocery,online,Instacart,105.99,USD,USA,Houston,large,Basic Debit,False,Chrome,web,39fe55690ad1b79826e89795b4d209ee,110.249.102.183,False,False,False,"{'num_transactions': 552, 'total_amount': 8041954.05897009, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1067743.9745309772}",False
TX_c3317ae2,CUST_38155,5066320672023662,2024-10-16 12:00:00.577988,Grocery,physical,Whole Foods,615.13,BRL,Brazil,Unknown City,medium,Basic Debit,False,Firefox,web,5977470a2e34d17f0dbb479609f040e9,66.39.215.190,False,False,False,"{'num_transactions': 394, 'total_amount': 7347400.099942137, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1941577.0428718373}",False
TX_6618674b,CUST_17691,377487278792837,2024-10-10 16:52:05.854796,Healthcare,pharmacy,DuaneReade,184.61,USD,USA,New York,large,Basic Debit,False,Edge,web,ef2c7cace72a4a991c206eec7b6ec1fa,20.90.214.25,False,False,False,"{'num_transactions': 68, 'total_amount': 3387999.324312902, 'unique_merchants': 45, 'unique_countries': 11, 'max_single_amount': 1507715.6408937748}",False
TX_e615a8a5,CUST_31917,4068955467681595,2024-10-15 12:43:22.253802,Gas,major,Mobil,264.21,EUR,Germany,Unknown City,medium,Basic Credit,False,Android App,mobile,3e7cf674c893aa5150ded44522e1323b,139.161.64.190,False,False,False,"{'num_transactions': 412, 'total_amount': 12333341.765899753, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 1386862.4294444364}",False
TX_cf2d09e0,CUST_13851,6605012704819722,2024-10-04 02:05:59.321859,Gas,major,Mobil,969203.58,NGN,Nigeria,Unknown City,medium,Premium Debit,True,NFC Payment,pos,119461cf44edfc4d1bffc2365aec5eed,174.196.237.88,True,False,False,"{'num_transactions': 923, 'total_amount': 24377598.890744075, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1987362.1038799994}",True
TX_fb171833,CUST_45474,4388115724888979,2024-10-13 00:02:09.090571,Healthcare,pharmacy,Rite Aid,3768.41,MXN,Mexico,Unknown City,medium,Basic Debit,False,Chrome,web,8ee7073fe14dade581967d3bc6c63d9e,98.126.161.60,False,False,True,"{'num_transactions': 71, 'total_amount': 1800851.4916484414, 'unique_merchants': 52, 'unique_countries': 10, 'max_single_amount': 666220.6445811598}",False
TX_975b13f0,CUST_55313,5920194295609140,2024-10-23 08:14:00.645045,Entertainment,events,Regal Cinemas,412.29,EUR,France,Unknown City,medium,Basic Credit,False,Android App,mobile,46dd97ff2977046775e6806bfc0b2ec4,27.142.26.1,False,True,False,"{'num_transactions': 182, 'total_amount': 2842143.447806705, 'unique_merchants': 80, 'unique_countries': 11, 'max_single_amount': 940424.1712121918}",False
TX_0d29f150,CUST_95641,5440510926432860,2024-10-29 19:12:41.958793,Grocery,online,Walmart Grocery,396.15,USD,USA,San Antonio,medium,Premium Debit,False,Safari,web,f9233fd7d10a32f3a57e2ecf025f2a85,144.84.139.59,False,False,False,"{'num_transactions': 77, 'total_amount': 1169624.3615141972, 'unique_merchants': 55, 'unique_countries': 10, 'max_single_amount': 833022.7245373948}",False
TX_7fd35a80,CUST_31338,370345856111308,2024-10-24 04:50:17.408993,Grocery,online,Amazon Fresh,37550.36,MXN,Mexico,Unknown City,medium,Basic Debit,True,NFC Payment,pos,e136c7309d879f853ddef8b5854b391b,49.177.106.231,True,False,False,"{'num_transactions': 136, 'total_amount': 4869326.9696714105, 'unique_merchants': 73, 'unique_countries': 8, 'max_single_amount': 1236915.867283379}",True
TX_e6092a36,CUST_68582,6574497521222530,2024-10-19 08:34:58.025721,Education,online,Skillshare,2229.14,SGD,Singapore,Unknown City,medium,Platinum Credit,False,Chrome,web,c2081808afb82ee478ba8134634c7b00,181.158.197.123,False,False,True,"{'num_transactions': 494, 'total_amount': 13396839.269486863, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 3180633.3078006264}",False
TX_11150930,CUST_92208,6459888897866589,2024-10-02 04:29:32.385132,Gas,local,Truck Stop,1696.2,NGN,Nigeria,Unknown City,medium,Platinum Credit,True,NFC Payment,pos,852feb2869e09463b5ef4e52ad95b592,252.201.71.183,True,False,False,"{'num_transactions': 58, 'total_amount': 4919734.947333336, 'unique_merchants': 43, 'unique_countries': 10, 'max_single_amount': 460023.0769323485}",True
